@HD	VN:1.0	SO:unsorted
@SQ	SN:comp545413_c0_seq1	LN:236
@SQ	SN:comp545434_c0_seq1	LN:229
@SQ	SN:comp545445_c0_seq1	LN:294
@SQ	SN:comp545448_c0_seq1	LN:223
@SQ	SN:comp545463_c0_seq1	LN:270
@SQ	SN:comp545493_c0_seq1	LN:217
@SQ	SN:comp545507_c0_seq1	LN:212
@SQ	SN:comp545603_c0_seq1	LN:207
@SQ	SN:comp545618_c0_seq1	LN:255
@SQ	SN:comp545644_c0_seq1	LN:316
@SQ	SN:comp545647_c0_seq1	LN:387
@SQ	SN:comp545669_c0_seq1	LN:253
@SQ	SN:comp545703_c0_seq1	LN:208
@SQ	SN:comp545715_c0_seq1	LN:343
@SQ	SN:comp545719_c0_seq1	LN:255
@SQ	SN:comp545723_c0_seq1	LN:209
@SQ	SN:comp545738_c0_seq1	LN:317
@SQ	SN:comp545741_c0_seq1	LN:260
@SQ	SN:comp545789_c0_seq1	LN:283
@SQ	SN:comp545827_c0_seq1	LN:311
@SQ	SN:comp545849_c0_seq1	LN:392
@SQ	SN:comp545857_c0_seq1	LN:265
@SQ	SN:comp545884_c0_seq1	LN:218
@SQ	SN:comp545894_c0_seq1	LN:202
@SQ	SN:comp545901_c0_seq1	LN:235
@SQ	SN:comp545915_c0_seq1	LN:206
@SQ	SN:comp545920_c0_seq1	LN:257
@SQ	SN:comp545965_c0_seq1	LN:255
@SQ	SN:comp545990_c0_seq1	LN:209
@SQ	SN:comp546017_c0_seq1	LN:246
@SQ	SN:comp546086_c0_seq1	LN:259
@SQ	SN:comp546103_c0_seq1	LN:404
@SQ	SN:comp546129_c0_seq1	LN:201
@SQ	SN:comp546152_c0_seq1	LN:205
@SQ	SN:comp546164_c0_seq1	LN:208
@SQ	SN:comp546168_c0_seq1	LN:386
@SQ	SN:comp546171_c0_seq1	LN:245
@SQ	SN:comp546184_c0_seq1	LN:442
@SQ	SN:comp546190_c0_seq1	LN:301
@SQ	SN:comp546191_c0_seq1	LN:338
@SQ	SN:comp546227_c0_seq1	LN:223
@SQ	SN:comp546248_c0_seq1	LN:222
@SQ	SN:comp546251_c0_seq1	LN:347
@SQ	SN:comp546275_c0_seq1	LN:229
@SQ	SN:comp546296_c0_seq1	LN:217
@SQ	SN:comp546297_c0_seq1	LN:229
@SQ	SN:comp546299_c0_seq1	LN:250
@SQ	SN:comp546306_c0_seq1	LN:230
@SQ	SN:comp546322_c0_seq1	LN:282
@SQ	SN:comp546325_c0_seq1	LN:408
@SQ	SN:comp546332_c0_seq1	LN:271
@SQ	SN:comp546366_c0_seq1	LN:242
@SQ	SN:comp546372_c0_seq1	LN:292
@SQ	SN:comp546380_c0_seq1	LN:245
@SQ	SN:comp546412_c0_seq1	LN:255
@SQ	SN:comp546429_c0_seq1	LN:270
@SQ	SN:comp546435_c0_seq1	LN:308
@SQ	SN:comp546439_c0_seq1	LN:315
@SQ	SN:comp546452_c0_seq1	LN:226
@SQ	SN:comp546510_c0_seq1	LN:344
@SQ	SN:comp546526_c0_seq1	LN:263
@SQ	SN:comp546539_c0_seq1	LN:324
@SQ	SN:comp546560_c0_seq1	LN:212
@SQ	SN:comp546590_c0_seq1	LN:361
@SQ	SN:comp546613_c0_seq1	LN:262
@SQ	SN:comp546633_c0_seq1	LN:260
@SQ	SN:comp546641_c0_seq1	LN:468
@SQ	SN:comp546648_c0_seq1	LN:218
@SQ	SN:comp546677_c0_seq1	LN:403
@SQ	SN:comp546678_c0_seq1	LN:263
@SQ	SN:comp546714_c0_seq1	LN:404
@SQ	SN:comp546736_c0_seq1	LN:279
@SQ	SN:comp546740_c0_seq1	LN:293
@SQ	SN:comp546787_c0_seq1	LN:298
@SQ	SN:comp546792_c0_seq1	LN:333
@SQ	SN:comp546807_c0_seq1	LN:226
@SQ	SN:comp546808_c0_seq1	LN:205
@SQ	SN:comp546868_c0_seq1	LN:292
@SQ	SN:comp546888_c0_seq1	LN:213
@SQ	SN:comp546890_c0_seq1	LN:473
@SQ	SN:comp546915_c0_seq1	LN:282
@SQ	SN:comp546927_c0_seq1	LN:261
@SQ	SN:comp546973_c0_seq1	LN:318
@SQ	SN:comp546979_c0_seq1	LN:235
@SQ	SN:comp547001_c0_seq1	LN:230
@SQ	SN:comp547030_c0_seq1	LN:203
@SQ	SN:comp547032_c0_seq1	LN:389
@SQ	SN:comp547055_c0_seq1	LN:314
@SQ	SN:comp547069_c0_seq1	LN:380
@SQ	SN:comp547097_c0_seq1	LN:202
@SQ	SN:comp547100_c0_seq1	LN:244
@SQ	SN:comp547114_c0_seq1	LN:301
@SQ	SN:comp547125_c0_seq1	LN:235
@SQ	SN:comp547140_c0_seq1	LN:414
@SQ	SN:comp547155_c0_seq1	LN:238
@SQ	SN:comp547161_c0_seq1	LN:206
@SQ	SN:comp547240_c0_seq1	LN:308
@SQ	SN:comp547264_c0_seq1	LN:402
@SQ	SN:comp547266_c0_seq1	LN:215
@SQ	SN:comp547324_c0_seq1	LN:251
@SQ	SN:comp547325_c0_seq1	LN:298
@SQ	SN:comp547336_c0_seq1	LN:215
@SQ	SN:comp547343_c0_seq1	LN:279
@SQ	SN:comp547354_c0_seq1	LN:268
@SQ	SN:comp547363_c0_seq1	LN:311
@SQ	SN:comp547367_c0_seq1	LN:329
@SQ	SN:comp547380_c0_seq1	LN:399
@SQ	SN:comp547393_c0_seq1	LN:386
@SQ	SN:comp547409_c0_seq1	LN:309
@SQ	SN:comp547432_c0_seq1	LN:263
@SQ	SN:comp547450_c0_seq1	LN:309
@SQ	SN:comp547469_c0_seq1	LN:293
@SQ	SN:comp547476_c0_seq1	LN:204
@SQ	SN:comp547489_c0_seq1	LN:324
@SQ	SN:comp547527_c0_seq1	LN:520
@SQ	SN:comp547536_c0_seq1	LN:233
@SQ	SN:comp547556_c0_seq1	LN:208
@SQ	SN:comp547562_c0_seq1	LN:266
@SQ	SN:comp547569_c0_seq1	LN:259
@SQ	SN:comp547581_c0_seq1	LN:232
@SQ	SN:comp547620_c0_seq1	LN:278
@SQ	SN:comp547675_c0_seq1	LN:262
@SQ	SN:comp547678_c0_seq1	LN:234
@SQ	SN:comp547682_c0_seq1	LN:212
@SQ	SN:comp547702_c0_seq1	LN:429
@SQ	SN:comp547704_c0_seq1	LN:257
@SQ	SN:comp547712_c0_seq1	LN:289
@SQ	SN:comp547755_c0_seq1	LN:438
@SQ	SN:comp547803_c0_seq1	LN:216
@SQ	SN:comp547807_c0_seq1	LN:210
@SQ	SN:comp547816_c0_seq1	LN:295
@SQ	SN:comp547831_c0_seq1	LN:238
@SQ	SN:comp547863_c0_seq1	LN:321
@SQ	SN:comp547868_c0_seq1	LN:218
@SQ	SN:comp547878_c0_seq1	LN:210
@SQ	SN:comp547886_c0_seq1	LN:263
@SQ	SN:comp547888_c0_seq1	LN:251
@SQ	SN:comp547891_c0_seq1	LN:306
@SQ	SN:comp547924_c0_seq1	LN:203
@SQ	SN:comp547951_c0_seq1	LN:267
@SQ	SN:comp547992_c0_seq1	LN:253
@SQ	SN:comp548034_c0_seq1	LN:267
@SQ	SN:comp548036_c0_seq1	LN:344
@SQ	SN:comp548051_c0_seq1	LN:231
@SQ	SN:comp548074_c0_seq1	LN:365
@SQ	SN:comp548092_c0_seq1	LN:247
@SQ	SN:comp548100_c0_seq1	LN:355
@SQ	SN:comp548102_c0_seq1	LN:205
@SQ	SN:comp548104_c0_seq1	LN:204
@SQ	SN:comp548116_c0_seq1	LN:237
@SQ	SN:comp548150_c0_seq1	LN:230
@SQ	SN:comp548155_c0_seq1	LN:209
@SQ	SN:comp548156_c0_seq1	LN:300
@SQ	SN:comp548173_c0_seq1	LN:298
@SQ	SN:comp548226_c0_seq1	LN:419
@SQ	SN:comp548250_c0_seq1	LN:253
@SQ	SN:comp548275_c0_seq1	LN:214
@SQ	SN:comp548338_c0_seq1	LN:286
@SQ	SN:comp548348_c0_seq1	LN:245
@SQ	SN:comp548363_c0_seq1	LN:208
@SQ	SN:comp548372_c0_seq1	LN:231
@SQ	SN:comp548387_c0_seq1	LN:242
@SQ	SN:comp548405_c0_seq1	LN:287
@SQ	SN:comp548412_c0_seq1	LN:215
@SQ	SN:comp548414_c0_seq1	LN:206
@SQ	SN:comp548435_c0_seq1	LN:250
@SQ	SN:comp548436_c0_seq1	LN:373
@SQ	SN:comp548503_c0_seq1	LN:233
@SQ	SN:comp548519_c0_seq1	LN:253
@SQ	SN:comp548531_c0_seq1	LN:305
@SQ	SN:comp548542_c0_seq1	LN:218
@SQ	SN:comp548556_c0_seq1	LN:202
@SQ	SN:comp548588_c0_seq1	LN:204
@SQ	SN:comp548603_c0_seq1	LN:220
@SQ	SN:comp548661_c0_seq1	LN:268
@SQ	SN:comp548668_c0_seq1	LN:202
@SQ	SN:comp548685_c0_seq1	LN:231
@SQ	SN:comp548712_c0_seq1	LN:203
@SQ	SN:comp548718_c0_seq1	LN:264
@SQ	SN:comp548723_c0_seq1	LN:270
@SQ	SN:comp548754_c0_seq1	LN:333
@SQ	SN:comp548769_c0_seq1	LN:215
@SQ	SN:comp548780_c0_seq1	LN:269
@SQ	SN:comp548788_c0_seq1	LN:298
@SQ	SN:comp548833_c0_seq1	LN:299
@SQ	SN:comp548834_c0_seq1	LN:284
@SQ	SN:comp548864_c0_seq1	LN:214
@SQ	SN:comp548868_c0_seq1	LN:225
@SQ	SN:comp548886_c0_seq1	LN:315
@SQ	SN:comp548893_c0_seq1	LN:217
@SQ	SN:comp548921_c0_seq1	LN:353
@SQ	SN:comp548932_c0_seq1	LN:215
@SQ	SN:comp549011_c0_seq1	LN:219
@SQ	SN:comp549018_c0_seq1	LN:240
@SQ	SN:comp549041_c0_seq1	LN:394
@SQ	SN:comp549100_c0_seq1	LN:247
@SQ	SN:comp549104_c0_seq1	LN:213
@SQ	SN:comp549111_c0_seq1	LN:223
@SQ	SN:comp549113_c0_seq1	LN:239
@SQ	SN:comp549115_c0_seq1	LN:339
@SQ	SN:comp549120_c0_seq1	LN:213
@SQ	SN:comp549122_c0_seq1	LN:239
@SQ	SN:comp549131_c0_seq1	LN:325
@SQ	SN:comp549164_c0_seq1	LN:244
@SQ	SN:comp549177_c0_seq1	LN:224
@SQ	SN:comp549199_c0_seq1	LN:278
@SQ	SN:comp549228_c0_seq1	LN:230
@SQ	SN:comp549238_c0_seq1	LN:225
@SQ	SN:comp549264_c0_seq1	LN:224
@SQ	SN:comp549271_c0_seq1	LN:330
@SQ	SN:comp549276_c0_seq1	LN:220
@SQ	SN:comp549300_c0_seq1	LN:202
@SQ	SN:comp549327_c0_seq1	LN:320
@SQ	SN:comp549340_c0_seq1	LN:212
@SQ	SN:comp549345_c0_seq1	LN:293
@SQ	SN:comp549392_c0_seq1	LN:354
@SQ	SN:comp549449_c0_seq1	LN:310
@SQ	SN:comp549453_c0_seq1	LN:317
@SQ	SN:comp549492_c0_seq1	LN:201
@SQ	SN:comp549548_c0_seq1	LN:206
@SQ	SN:comp549562_c0_seq1	LN:267
@SQ	SN:comp549568_c0_seq1	LN:240
@SQ	SN:comp549579_c0_seq1	LN:325
@SQ	SN:comp549586_c0_seq1	LN:396
@SQ	SN:comp549607_c0_seq1	LN:226
@SQ	SN:comp549612_c0_seq1	LN:288
@SQ	SN:comp549711_c0_seq1	LN:262
@SQ	SN:comp549742_c0_seq1	LN:268
@SQ	SN:comp549746_c0_seq1	LN:381
@SQ	SN:comp549774_c0_seq1	LN:266
@SQ	SN:comp549784_c0_seq1	LN:268
@SQ	SN:comp549788_c0_seq1	LN:266
@SQ	SN:comp549810_c0_seq1	LN:208
@SQ	SN:comp549813_c0_seq1	LN:296
@SQ	SN:comp549836_c0_seq1	LN:246
@SQ	SN:comp549872_c0_seq1	LN:243
@SQ	SN:comp549899_c0_seq1	LN:217
@SQ	SN:comp549915_c0_seq1	LN:205
@SQ	SN:comp549918_c0_seq1	LN:243
@SQ	SN:comp549924_c0_seq1	LN:433
@SQ	SN:comp549929_c0_seq1	LN:324
@SQ	SN:comp549939_c0_seq1	LN:230
@SQ	SN:comp549940_c0_seq1	LN:241
@SQ	SN:comp549975_c0_seq1	LN:315
@SQ	SN:comp550008_c0_seq1	LN:311
@SQ	SN:comp550009_c0_seq1	LN:219
@SQ	SN:comp550030_c0_seq1	LN:270
@SQ	SN:comp550042_c0_seq1	LN:209
@SQ	SN:comp550063_c0_seq1	LN:219
@SQ	SN:comp550088_c0_seq1	LN:221
@SQ	SN:comp550106_c0_seq1	LN:216
@SQ	SN:comp550107_c0_seq1	LN:319
@SQ	SN:comp550115_c0_seq1	LN:309
@SQ	SN:comp550136_c0_seq1	LN:274
@SQ	SN:comp550148_c0_seq1	LN:290
@SQ	SN:comp550152_c0_seq1	LN:277
@SQ	SN:comp550162_c0_seq1	LN:261
@SQ	SN:comp550178_c0_seq1	LN:286
@SQ	SN:comp550202_c0_seq1	LN:226
@SQ	SN:comp550210_c0_seq1	LN:290
@SQ	SN:comp550211_c0_seq1	LN:229
@SQ	SN:comp550228_c0_seq1	LN:735
@SQ	SN:comp550234_c0_seq1	LN:204
@SQ	SN:comp550276_c0_seq1	LN:234
@SQ	SN:comp550287_c0_seq1	LN:214
@SQ	SN:comp550323_c0_seq1	LN:248
@SQ	SN:comp550332_c0_seq1	LN:225
@SQ	SN:comp550336_c0_seq1	LN:283
@SQ	SN:comp550383_c0_seq1	LN:266
@SQ	SN:comp550402_c0_seq1	LN:239
@SQ	SN:comp550406_c0_seq1	LN:261
@SQ	SN:comp550412_c0_seq1	LN:280
@SQ	SN:comp550447_c0_seq1	LN:246
@SQ	SN:comp550465_c0_seq1	LN:275
@SQ	SN:comp550481_c0_seq1	LN:203
@SQ	SN:comp550501_c0_seq1	LN:533
@SQ	SN:comp550522_c0_seq1	LN:209
@SQ	SN:comp550540_c0_seq1	LN:229
@SQ	SN:comp550556_c0_seq1	LN:201
@SQ	SN:comp550579_c0_seq1	LN:202
@SQ	SN:comp550587_c0_seq1	LN:250
@SQ	SN:comp550617_c0_seq1	LN:285
@SQ	SN:comp550618_c0_seq1	LN:205
@SQ	SN:comp550627_c0_seq1	LN:211
@SQ	SN:comp550638_c0_seq1	LN:246
@SQ	SN:comp550647_c0_seq1	LN:240
@SQ	SN:comp550667_c0_seq1	LN:324
@SQ	SN:comp550676_c0_seq1	LN:228
@SQ	SN:comp550704_c0_seq1	LN:444
@SQ	SN:comp550707_c0_seq1	LN:225
@SQ	SN:comp550742_c0_seq1	LN:255
@SQ	SN:comp550751_c0_seq1	LN:238
@SQ	SN:comp550829_c0_seq1	LN:447
@SQ	SN:comp550830_c0_seq1	LN:205
@SQ	SN:comp550833_c0_seq1	LN:204
@SQ	SN:comp550841_c0_seq1	LN:286
@SQ	SN:comp550846_c0_seq1	LN:237
@SQ	SN:comp550859_c0_seq1	LN:251
@SQ	SN:comp550893_c0_seq1	LN:245
@SQ	SN:comp550907_c0_seq1	LN:209
@SQ	SN:comp550920_c0_seq1	LN:234
@SQ	SN:comp550953_c0_seq1	LN:233
@SQ	SN:comp550954_c0_seq1	LN:358
@SQ	SN:comp550976_c0_seq1	LN:201
@SQ	SN:comp550994_c0_seq1	LN:214
@SQ	SN:comp551000_c0_seq1	LN:369
@SQ	SN:comp551004_c0_seq1	LN:301
@SQ	SN:comp551026_c0_seq1	LN:377
@SQ	SN:comp551046_c0_seq1	LN:202
@SQ	SN:comp551068_c0_seq1	LN:252
@SQ	SN:comp551134_c0_seq1	LN:271
@SQ	SN:comp551171_c0_seq1	LN:216
@SQ	SN:comp551173_c0_seq1	LN:214
@SQ	SN:comp551183_c0_seq1	LN:221
@SQ	SN:comp551184_c0_seq1	LN:201
@SQ	SN:comp551197_c0_seq1	LN:241
@SQ	SN:comp551220_c0_seq1	LN:319
@SQ	SN:comp551228_c0_seq1	LN:250
@SQ	SN:comp551237_c0_seq1	LN:442
@SQ	SN:comp551242_c0_seq1	LN:318
@SQ	SN:comp551263_c0_seq1	LN:208
@SQ	SN:comp551263_c0_seq2	LN:207
@SQ	SN:comp551267_c0_seq1	LN:221
@SQ	SN:comp551274_c0_seq1	LN:331
@SQ	SN:comp551302_c0_seq1	LN:235
@SQ	SN:comp551306_c0_seq1	LN:222
@SQ	SN:comp551309_c0_seq1	LN:217
@SQ	SN:comp551314_c0_seq1	LN:244
@SQ	SN:comp551320_c0_seq1	LN:307
@SQ	SN:comp551381_c0_seq1	LN:211
@SQ	SN:comp551383_c0_seq1	LN:256
@SQ	SN:comp551440_c0_seq1	LN:202
@SQ	SN:comp551465_c0_seq1	LN:237
@SQ	SN:comp551477_c0_seq1	LN:227
@SQ	SN:comp551488_c0_seq1	LN:202
@SQ	SN:comp551510_c0_seq1	LN:232
@SQ	SN:comp551511_c0_seq1	LN:250
@SQ	SN:comp551567_c0_seq1	LN:279
@SQ	SN:comp551604_c0_seq1	LN:226
@SQ	SN:comp551629_c0_seq1	LN:216
@SQ	SN:comp551636_c0_seq1	LN:419
@SQ	SN:comp551642_c0_seq1	LN:231
@SQ	SN:comp551661_c0_seq1	LN:224
@SQ	SN:comp551680_c0_seq1	LN:222
@SQ	SN:comp551692_c0_seq1	LN:205
@SQ	SN:comp551716_c0_seq1	LN:258
@SQ	SN:comp551755_c0_seq1	LN:330
@SQ	SN:comp551794_c0_seq1	LN:285
@SQ	SN:comp551829_c0_seq1	LN:277
@SQ	SN:comp551844_c0_seq1	LN:265
@SQ	SN:comp551850_c0_seq1	LN:270
@SQ	SN:comp551865_c0_seq1	LN:281
@SQ	SN:comp551876_c0_seq1	LN:202
@SQ	SN:comp551933_c0_seq1	LN:221
@SQ	SN:comp551934_c0_seq1	LN:217
@SQ	SN:comp551947_c0_seq1	LN:361
@SQ	SN:comp551964_c0_seq1	LN:208
@SQ	SN:comp551968_c0_seq1	LN:237
@SQ	SN:comp552035_c0_seq1	LN:215
@SQ	SN:comp552036_c0_seq1	LN:389
@SQ	SN:comp552046_c0_seq1	LN:201
@SQ	SN:comp552108_c0_seq1	LN:212
@SQ	SN:comp552113_c0_seq1	LN:252
@SQ	SN:comp552173_c0_seq1	LN:216
@SQ	SN:comp552184_c0_seq1	LN:296
@SQ	SN:comp552187_c0_seq1	LN:201
@SQ	SN:comp552194_c0_seq1	LN:281
@SQ	SN:comp552207_c0_seq1	LN:275
@SQ	SN:comp552214_c0_seq1	LN:441
@SQ	SN:comp552233_c0_seq1	LN:248
@SQ	SN:comp552237_c0_seq1	LN:391
@SQ	SN:comp552253_c0_seq1	LN:292
@SQ	SN:comp552290_c0_seq1	LN:215
@SQ	SN:comp552302_c0_seq1	LN:301
@SQ	SN:comp552311_c0_seq1	LN:212
@SQ	SN:comp552341_c0_seq1	LN:280
@SQ	SN:comp552355_c0_seq1	LN:225
@SQ	SN:comp552359_c0_seq1	LN:243
@SQ	SN:comp552404_c0_seq1	LN:214
@SQ	SN:comp552414_c0_seq1	LN:239
@SQ	SN:comp552455_c0_seq1	LN:213
@SQ	SN:comp552471_c0_seq1	LN:233
@SQ	SN:comp552478_c0_seq1	LN:218
@SQ	SN:comp552500_c0_seq1	LN:383
@SQ	SN:comp552515_c0_seq1	LN:248
@SQ	SN:comp552555_c0_seq1	LN:255
@SQ	SN:comp552574_c0_seq1	LN:250
@SQ	SN:comp552584_c0_seq1	LN:218
@SQ	SN:comp552635_c0_seq1	LN:238
@SQ	SN:comp552647_c0_seq1	LN:242
@SQ	SN:comp552673_c0_seq1	LN:205
@SQ	SN:comp552685_c0_seq1	LN:300
@SQ	SN:comp552755_c0_seq1	LN:239
@SQ	SN:comp552756_c0_seq1	LN:233
@SQ	SN:comp552759_c0_seq1	LN:223
@SQ	SN:comp552776_c0_seq1	LN:231
@SQ	SN:comp552781_c0_seq1	LN:212
@SQ	SN:comp552786_c0_seq1	LN:279
@SQ	SN:comp552820_c0_seq1	LN:368
@SQ	SN:comp552843_c0_seq1	LN:201
@SQ	SN:comp552877_c0_seq1	LN:207
@SQ	SN:comp552878_c0_seq1	LN:225
@SQ	SN:comp552884_c0_seq1	LN:229
@SQ	SN:comp552885_c0_seq1	LN:224
@SQ	SN:comp552923_c0_seq1	LN:221
@SQ	SN:comp552950_c0_seq1	LN:339
@SQ	SN:comp552951_c0_seq1	LN:320
@SQ	SN:comp552953_c0_seq1	LN:221
@SQ	SN:comp552967_c0_seq1	LN:282
@SQ	SN:comp552990_c0_seq1	LN:427
@SQ	SN:comp553024_c0_seq1	LN:204
@SQ	SN:comp553027_c0_seq1	LN:215
@SQ	SN:comp553038_c0_seq1	LN:209
@SQ	SN:comp553057_c0_seq1	LN:212
@SQ	SN:comp553071_c0_seq1	LN:228
@SQ	SN:comp553096_c0_seq1	LN:256
@SQ	SN:comp553099_c0_seq1	LN:258
@SQ	SN:comp553105_c0_seq1	LN:222
@SQ	SN:comp553107_c0_seq1	LN:256
@SQ	SN:comp553122_c0_seq1	LN:267
@SQ	SN:comp553123_c0_seq1	LN:212
@SQ	SN:comp553127_c0_seq1	LN:248
@SQ	SN:comp553130_c0_seq1	LN:229
@SQ	SN:comp553135_c0_seq1	LN:211
@SQ	SN:comp553157_c0_seq1	LN:384
@SQ	SN:comp553205_c0_seq1	LN:229
@SQ	SN:comp553225_c0_seq1	LN:209
@SQ	SN:comp553260_c0_seq1	LN:229
@SQ	SN:comp553294_c0_seq1	LN:337
@SQ	SN:comp553295_c0_seq1	LN:311
@SQ	SN:comp553325_c0_seq1	LN:318
@SQ	SN:comp553345_c0_seq1	LN:224
@SQ	SN:comp553399_c0_seq1	LN:248
@SQ	SN:comp553403_c0_seq1	LN:212
@SQ	SN:comp553404_c0_seq1	LN:223
@SQ	SN:comp553406_c0_seq1	LN:243
@SQ	SN:comp553493_c0_seq1	LN:350
@SQ	SN:comp553496_c0_seq1	LN:248
@SQ	SN:comp553519_c0_seq1	LN:208
@SQ	SN:comp553567_c0_seq1	LN:338
@SQ	SN:comp553577_c0_seq1	LN:208
@SQ	SN:comp553580_c0_seq1	LN:250
@SQ	SN:comp553585_c0_seq1	LN:316
@SQ	SN:comp553592_c0_seq1	LN:234
@SQ	SN:comp553593_c0_seq1	LN:205
@SQ	SN:comp553609_c0_seq1	LN:235
@SQ	SN:comp553620_c0_seq1	LN:289
@SQ	SN:comp553637_c0_seq1	LN:380
@SQ	SN:comp553674_c0_seq1	LN:206
@SQ	SN:comp553684_c0_seq1	LN:223
@SQ	SN:comp553692_c0_seq1	LN:206
@SQ	SN:comp553699_c0_seq1	LN:259
@SQ	SN:comp553703_c0_seq1	LN:267
@SQ	SN:comp553704_c0_seq1	LN:317
@SQ	SN:comp553715_c0_seq1	LN:274
@SQ	SN:comp553820_c0_seq1	LN:204
@SQ	SN:comp553851_c0_seq1	LN:246
@SQ	SN:comp553852_c0_seq1	LN:244
@SQ	SN:comp553853_c0_seq1	LN:274
@SQ	SN:comp553899_c0_seq1	LN:215
@SQ	SN:comp553903_c0_seq1	LN:286
@SQ	SN:comp553917_c0_seq1	LN:225
@SQ	SN:comp553961_c0_seq1	LN:237
@SQ	SN:comp553972_c0_seq1	LN:295
@SQ	SN:comp553993_c0_seq1	LN:393
@SQ	SN:comp553995_c0_seq1	LN:232
@SQ	SN:comp554027_c0_seq1	LN:236
@SQ	SN:comp554046_c0_seq1	LN:256
@SQ	SN:comp554055_c0_seq1	LN:235
@SQ	SN:comp554085_c0_seq1	LN:206
@SQ	SN:comp554136_c0_seq1	LN:268
@SQ	SN:comp554153_c0_seq1	LN:207
@SQ	SN:comp554155_c0_seq1	LN:239
@SQ	SN:comp554175_c0_seq1	LN:213
@SQ	SN:comp554183_c0_seq1	LN:475
@SQ	SN:comp554199_c0_seq1	LN:202
@SQ	SN:comp554236_c0_seq1	LN:250
@SQ	SN:comp554242_c0_seq1	LN:317
@SQ	SN:comp554251_c0_seq1	LN:202
@SQ	SN:comp554276_c0_seq1	LN:257
@SQ	SN:comp554318_c0_seq1	LN:256
@SQ	SN:comp554319_c0_seq1	LN:255
@SQ	SN:comp554325_c0_seq1	LN:279
@SQ	SN:comp554380_c0_seq1	LN:273
@SQ	SN:comp554396_c0_seq1	LN:228
@SQ	SN:comp554410_c0_seq1	LN:262
@SQ	SN:comp554454_c0_seq1	LN:269
@SQ	SN:comp554505_c0_seq1	LN:230
@SQ	SN:comp554519_c0_seq1	LN:206
@SQ	SN:comp554537_c0_seq1	LN:268
@SQ	SN:comp554546_c0_seq1	LN:219
@SQ	SN:comp554590_c0_seq1	LN:282
@SQ	SN:comp554600_c0_seq1	LN:229
@SQ	SN:comp554607_c0_seq1	LN:217
@SQ	SN:comp554623_c0_seq1	LN:321
@SQ	SN:comp554672_c0_seq1	LN:212
@SQ	SN:comp554677_c0_seq1	LN:210
@SQ	SN:comp554684_c0_seq1	LN:229
@SQ	SN:comp554692_c0_seq1	LN:225
@SQ	SN:comp554705_c0_seq1	LN:220
@SQ	SN:comp554739_c0_seq1	LN:267
@SQ	SN:comp554744_c0_seq1	LN:224
@SQ	SN:comp554767_c0_seq1	LN:239
@SQ	SN:comp554777_c0_seq1	LN:217
@SQ	SN:comp554785_c0_seq1	LN:303
@SQ	SN:comp554819_c0_seq1	LN:230
@SQ	SN:comp554863_c0_seq1	LN:259
@SQ	SN:comp554875_c0_seq1	LN:342
@SQ	SN:comp554884_c0_seq1	LN:234
@SQ	SN:comp554897_c0_seq1	LN:220
@SQ	SN:comp554909_c0_seq1	LN:264
@SQ	SN:comp554946_c0_seq1	LN:225
@SQ	SN:comp554967_c0_seq1	LN:259
@SQ	SN:comp555016_c0_seq1	LN:257
@SQ	SN:comp555018_c0_seq1	LN:398
@SQ	SN:comp555044_c0_seq1	LN:303
@SQ	SN:comp555046_c0_seq1	LN:252
@SQ	SN:comp555052_c0_seq1	LN:203
@SQ	SN:comp555107_c0_seq1	LN:228
@SQ	SN:comp555133_c0_seq1	LN:228
@SQ	SN:comp555146_c0_seq1	LN:218
@SQ	SN:comp555154_c0_seq1	LN:262
@SQ	SN:comp555179_c0_seq1	LN:221
@SQ	SN:comp555197_c0_seq1	LN:206
@SQ	SN:comp555198_c0_seq1	LN:263
@SQ	SN:comp555201_c0_seq1	LN:249
@SQ	SN:comp555205_c0_seq1	LN:292
@SQ	SN:comp555238_c0_seq1	LN:255
@SQ	SN:comp555244_c0_seq1	LN:243
@SQ	SN:comp555245_c0_seq1	LN:240
@SQ	SN:comp555246_c0_seq1	LN:223
@SQ	SN:comp555262_c0_seq1	LN:205
@SQ	SN:comp555269_c0_seq1	LN:510
@SQ	SN:comp555278_c0_seq1	LN:359
@SQ	SN:comp555290_c0_seq1	LN:437
@SQ	SN:comp555296_c0_seq1	LN:209
@SQ	SN:comp555307_c0_seq1	LN:241
@SQ	SN:comp555311_c0_seq1	LN:276
@SQ	SN:comp555318_c0_seq1	LN:205
@SQ	SN:comp555340_c0_seq1	LN:320
@SQ	SN:comp555349_c0_seq1	LN:283
@SQ	SN:comp555397_c0_seq1	LN:362
@SQ	SN:comp555402_c0_seq1	LN:261
@SQ	SN:comp555441_c0_seq1	LN:347
@SQ	SN:comp555453_c0_seq1	LN:257
@SQ	SN:comp555501_c0_seq1	LN:232
@SQ	SN:comp555549_c0_seq1	LN:269
@SQ	SN:comp555557_c0_seq1	LN:218
@SQ	SN:comp555561_c0_seq1	LN:263
@SQ	SN:comp555608_c0_seq1	LN:228
@SQ	SN:comp555627_c0_seq1	LN:274
@SQ	SN:comp555634_c0_seq1	LN:231
@SQ	SN:comp555654_c0_seq1	LN:211
@SQ	SN:comp555660_c0_seq1	LN:235
@SQ	SN:comp555665_c0_seq1	LN:223
@SQ	SN:comp555700_c0_seq1	LN:234
@SQ	SN:comp555706_c0_seq1	LN:208
@SQ	SN:comp555746_c0_seq1	LN:268
@SQ	SN:comp555835_c0_seq1	LN:207
